Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           std::allocator_traits<std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::deallocate(std::allocator<pcl::PointCloud<pcl::PointXYZI> >&, pcl::PointCloud<pcl::PointXYZI>*, unsigned long) [151]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::~vector() [9]
[137]    0.0    0.00    0.00       1         std::_Vector_base<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::_M_get_Tp_allocator() [137]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::~vector() [9]
[138]    0.0    0.00    0.00       1         std::_Vector_base<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::~_Vector_base() [138]
                0.00    0.00       1/1           std::_Vector_base<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::_M_deallocate(pcl::PointCloud<pcl::PointXYZI>*, unsigned long) [136]
                0.00    0.00       1/1           std::_Vector_base<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::_Vector_impl::~_Vector_impl() [135]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::~_Vector_base() [142]
[139]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::_Vector_impl::~_Vector_impl() [139]
                0.00    0.00       1/1           std::allocator<std::pair<unsigned long, unsigned long> >::~allocator() [132]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::~_Vector_base() [142]
[140]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::_M_deallocate(std::pair<unsigned long, unsigned long>*, unsigned long) [140]
                0.00    0.00       5/5           std::allocator_traits<std::allocator<std::pair<unsigned long, unsigned long> > >::deallocate(std::allocator<std::pair<unsigned long, unsigned long> >&, std::pair<unsigned long, unsigned long>*, unsigned long) [106]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::~vector() [154]
[141]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::_M_get_Tp_allocator() [141]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::~vector() [154]
[142]    0.0    0.00    0.00       1         std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::~_Vector_base() [142]
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::_Vector_impl::~_Vector_impl() [139]
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::_M_deallocate(std::pair<unsigned long, unsigned long>*, unsigned long) [140]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [146]
[143]    0.0    0.00    0.00       1         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [143]
                0.00    0.00       1/1           std::allocator<float>::~allocator() [133]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [146]
[144]    0.0    0.00    0.00       1         std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [144]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<float> >::deallocate(std::allocator<float>&, float*, unsigned long) [152]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::~vector() [155]
[145]    0.0    0.00    0.00       1         std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [145]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::~vector() [155]
[146]    0.0    0.00    0.00       1         std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [146]
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [144]
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [143]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [150]
[147]    0.0    0.00    0.00       1         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [147]
                0.00    0.00       1/1           std::allocator<unsigned long>::~allocator() [134]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [150]
[148]    0.0    0.00    0.00       1         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [148]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [117]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [157]
[149]    0.0    0.00    0.00       1         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [149]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [157]
[150]    0.0    0.00    0.00       1         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [150]
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [147]
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [148]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::_M_deallocate(pcl::PointCloud<pcl::PointXYZI>*, unsigned long) [136]
[151]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::deallocate(std::allocator<pcl::PointCloud<pcl::PointXYZI> >&, pcl::PointCloud<pcl::PointXYZI>*, unsigned long) [151]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<pcl::PointCloud<pcl::PointXYZI> >::deallocate(pcl::PointCloud<pcl::PointXYZI>*, unsigned long) [125]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [144]
[152]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<float> >::deallocate(std::allocator<float>&, float*, unsigned long) [152]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<float>::deallocate(float*, unsigned long) [128]
-----------------------------------------------
                0.00    0.00       1/1           loam::BasicScanRegistration::~BasicScanRegistration() [12]
[153]    0.0    0.00    0.00       1         std::vector<loam::PointLabel, std::allocator<loam::PointLabel> >::~vector() [153]
                0.00    0.00       5/5           std::_Vector_base<loam::PointLabel, std::allocator<loam::PointLabel> >::_M_get_Tp_allocator() [104]
                0.00    0.00       5/5           void std::_Destroy<loam::PointLabel*, loam::PointLabel>(loam::PointLabel*, loam::PointLabel*, std::allocator<loam::PointLabel>&) [107]
                0.00    0.00       5/5           std::_Vector_base<loam::PointLabel, std::allocator<loam::PointLabel> >::~_Vector_base() [105]
-----------------------------------------------
                0.00    0.00       1/1           loam::BasicScanRegistration::~BasicScanRegistration() [12]
[154]    0.0    0.00    0.00       1         std::vector<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::~vector() [154]
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::_M_get_Tp_allocator() [141]
                0.00    0.00       1/1           void std::_Destroy<std::pair<unsigned long, unsigned long>*, std::pair<unsigned long, unsigned long> >(std::pair<unsigned long, unsigned long>*, std::pair<unsigned long, unsigned long>*, std::allocator<std::pair<unsigned long, unsigned long> >&) [158]
                0.00    0.00       1/1           std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::~_Vector_base() [142]
-----------------------------------------------
                0.00    0.00       1/1           loam::BasicScanRegistration::~BasicScanRegistration() [12]
[155]    0.0    0.00    0.00       1         std::vector<float, std::allocator<float> >::~vector() [155]
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [145]
                0.00    0.00       1/1           void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [159]
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [146]
-----------------------------------------------
                0.00    0.00       1/1           loam::BasicScanRegistration::~BasicScanRegistration() [12]
[156]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::~vector() [156]
                0.00    0.00   10998/10998       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [53]
                0.00    0.00   10998/10998       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [54]
                0.00    0.00   10998/10998       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [55]
-----------------------------------------------
                0.00    0.00       1/1           loam::BasicScanRegistration::~BasicScanRegistration() [12]
[157]    0.0    0.00    0.00       1         std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [157]
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [149]
                0.00    0.00       1/1           void std::_Destroy<unsigned long*, unsigned long>(unsigned long*, unsigned long*, std::allocator<unsigned long>&) [160]
                0.00    0.00       1/1           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [150]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::~vector() [154]
[158]    0.0    0.00    0.00       1         void std::_Destroy<std::pair<unsigned long, unsigned long>*, std::pair<unsigned long, unsigned long> >(std::pair<unsigned long, unsigned long>*, std::pair<unsigned long, unsigned long>*, std::allocator<std::pair<unsigned long, unsigned long> >&) [158]
                0.00    0.00     235/235         void std::_Destroy<std::pair<unsigned long, unsigned long>*>(std::pair<unsigned long, unsigned long>*, std::pair<unsigned long, unsigned long>*) [71]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::~vector() [155]
[159]    0.0    0.00    0.00       1         void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [159]
                0.00    0.00    4431/4431        void std::_Destroy<float*>(float*, float*) [67]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [157]
[160]    0.0    0.00    0.00       1         void std::_Destroy<unsigned long*, unsigned long>(unsigned long*, unsigned long*, std::allocator<unsigned long>&) [160]
                0.00    0.00    4433/4433        void std::_Destroy<unsigned long*>(unsigned long*, unsigned long*) [65]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [120] __static_initialization_and_destruction_0(int, int) [134] std::allocator<unsigned long>::~allocator() [13] void std::allocator_traits<Eigen::aligned_allocator<pcl::PointXYZI> >::destroy<pcl::PointXYZI>(Eigen::aligned_allocator<pcl::PointXYZI>&, pcl::PointXYZI*)
  [41] __gthread_active_p()   [57] std::shared_ptr<std::vector<pcl::detail::FieldMapping, std::allocator<pcl::detail::FieldMapping> > >::~shared_ptr() [151] std::allocator_traits<std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::deallocate(std::allocator<pcl::PointCloud<pcl::PointXYZI> >&, pcl::PointCloud<pcl::PointXYZI>*, unsigned long)
  [16] pcl::PointCloud<pcl::PointXYZ>::~PointCloud() [7] void std::_Destroy_aux<false>::__destroy<pcl::PointCloud<pcl::PointXYZI>*>(pcl::PointCloud<pcl::PointXYZI>*, pcl::PointCloud<pcl::PointXYZI>*) [111] std::allocator_traits<std::allocator<loam::PointLabel> >::deallocate(std::allocator<loam::PointLabel>&, loam::PointLabel*, unsigned long)
   [4] pcl::PointCloud<pcl::PointXYZI>::~PointCloud() [45] void std::_Destroy_aux<true>::__destroy<loam::PointLabel*>(loam::PointLabel*, loam::PointLabel*) [83] std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >&, std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, unsigned long)
  [56] pcl::PCLHeader::~PCLHeader() [70] void std::_Destroy_aux<true>::__destroy<std::pair<unsigned long, unsigned long>*>(std::pair<unsigned long, unsigned long>*, std::pair<unsigned long, unsigned long>*) [84] void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::destroy<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::allocator<std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >&, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*)
 [121] loam::CircularBuffer<loam::IMUState>::~CircularBuffer() [66] void std::_Destroy_aux<true>::__destroy<float*>(float*, float*) [106] std::allocator_traits<std::allocator<std::pair<unsigned long, unsigned long> > >::deallocate(std::allocator<std::pair<unsigned long, unsigned long> >&, std::pair<unsigned long, unsigned long>*, unsigned long)
  [11] loam::ScanRegistration::~ScanRegistration() [47] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [152] std::allocator_traits<std::allocator<float> >::deallocate(std::allocator<float>&, float*, unsigned long)
  [12] loam::BasicScanRegistration::~BasicScanRegistration() [64] void std::_Destroy_aux<true>::__destroy<unsigned long*>(unsigned long*, unsigned long*) [69] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long)
   [2] loam::MultiScanRegistration::~MultiScanRegistration() [135] std::_Vector_base<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::_Vector_impl::~_Vector_impl() [117] std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long)
  [31] Eigen::aligned_allocator<pcl::PointXYZ>::deallocate(pcl::PointXYZ*, unsigned long) [136] std::_Vector_base<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::_M_deallocate(pcl::PointCloud<pcl::PointXYZI>*, unsigned long) [96] std::_Rb_tree_key_compare<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_Rb_tree_key_compare()
  [74] Eigen::aligned_allocator<pcl::PointXYZ>::~aligned_allocator() [137] std::_Vector_base<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::_M_get_Tp_allocator() [118] std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::map()
  [21] Eigen::aligned_allocator<pcl::PointXYZI>::deallocate(pcl::PointXYZI*, unsigned long) [138] std::_Vector_base<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::~_Vector_base() [119] std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::~map()
  [60] Eigen::aligned_allocator<pcl::PointXYZI>::~aligned_allocator() [75] std::_Vector_base<pcl::PointXYZ, Eigen::aligned_allocator<pcl::PointXYZ> >::_Vector_impl::~_Vector_impl() [85] std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~pair()
  [29] Eigen::internal::aligned_free(void*) [32] std::_Vector_base<pcl::PointXYZ, Eigen::aligned_allocator<pcl::PointXYZ> >::_M_deallocate(pcl::PointXYZ*, unsigned long) [9] std::vector<pcl::PointCloud<pcl::PointXYZI>, std::allocator<pcl::PointCloud<pcl::PointXYZI> > >::~vector()
  [28] Eigen::internal::handmade_aligned_free(void*) [76] std::_Vector_base<pcl::PointXYZ, Eigen::aligned_allocator<pcl::PointXYZ> >::_M_get_Tp_allocator() [15] std::vector<pcl::PointXYZ, Eigen::aligned_allocator<pcl::PointXYZ> >::~vector()
 [122] boost::optional_ns::in_place_init_t::in_place_init_t(boost::optional_ns::in_place_init_t::init_tag) [33] std::_Vector_base<pcl::PointXYZ, Eigen::aligned_allocator<pcl::PointXYZ> >::~_Vector_base() [3] std::vector<pcl::PointXYZI, Eigen::aligned_allocator<pcl::PointXYZI> >::~vector()
 [123] boost::optional_ns::in_place_init_if_t::in_place_init_if_t(boost::optional_ns::in_place_init_if_t::init_tag) [63] std::_Vector_base<pcl::PointXYZI, Eigen::aligned_allocator<pcl::PointXYZI> >::_Vector_impl::~_Vector_impl() [153] std::vector<loam::PointLabel, std::allocator<loam::PointLabel> >::~vector()
 [124] boost::none_t::none_t(boost::none_t::init_tag) [19] std::_Vector_base<pcl::PointXYZI, Eigen::aligned_allocator<pcl::PointXYZI> >::_M_deallocate(pcl::PointXYZI*, unsigned long) [154] std::vector<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::~vector()
 [125] __gnu_cxx::new_allocator<pcl::PointCloud<pcl::PointXYZI> >::deallocate(pcl::PointCloud<pcl::PointXYZI>*, unsigned long) [30] std::_Vector_base<pcl::PointXYZI, Eigen::aligned_allocator<pcl::PointXYZI> >::_M_get_Tp_allocator() [155] std::vector<float, std::allocator<float> >::~vector()
 [126] __gnu_cxx::new_allocator<pcl::PointCloud<pcl::PointXYZI> >::~new_allocator() [20] std::_Vector_base<pcl::PointXYZI, Eigen::aligned_allocator<pcl::PointXYZI> >::~_Vector_base() [156] std::vector<int, std::allocator<int> >::~vector()
  [25] void __gnu_cxx::new_allocator<pcl::PointXYZ>::destroy<pcl::PointXYZ>(pcl::PointXYZ*) [102] std::_Vector_base<loam::PointLabel, std::allocator<loam::PointLabel> >::_Vector_impl::~_Vector_impl() [157] std::vector<unsigned long, std::allocator<unsigned long> >::~vector()
  [72] __gnu_cxx::new_allocator<pcl::PointXYZ>::~new_allocator() [103] std::_Vector_base<loam::PointLabel, std::allocator<loam::PointLabel> >::_M_deallocate(loam::PointLabel*, unsigned long) [86] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_put_node(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*)
  [24] void __gnu_cxx::new_allocator<pcl::PointXYZI>::destroy<pcl::PointXYZI>(pcl::PointXYZI*) [104] std::_Vector_base<loam::PointLabel, std::allocator<loam::PointLabel> >::_M_get_Tp_allocator() [87] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_drop_node(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*)
  [61] __gnu_cxx::new_allocator<pcl::PointXYZI>::~new_allocator() [105] std::_Vector_base<loam::PointLabel, std::allocator<loam::PointLabel> >::~_Vector_base() [97] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_Rb_tree_impl()
 [108] __gnu_cxx::new_allocator<loam::PointLabel>::deallocate(loam::PointLabel*, unsigned long) [139] std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::_Vector_impl::~_Vector_impl() [112] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Rb_tree_impl<std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::~_Rb_tree_impl()
  [99] __gnu_cxx::new_allocator<loam::PointLabel>::~new_allocator() [140] std::_Vector_base<std::pair<unsigned long, unsigned long>, std::allocator<std::pair<unsigned long, unsigned long> > >::_M_deallocate(std::pair<unsigned long, unsigned long>*, unsigned long) [88] std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*)
